year|quarter|TerminDate|submitURL|orgName|clientName|clientGovtEntity|senateID|houseID|contactIntlPhone|name|address|city|state|zip|country|prinCity|prinState|prinZip|prinZipExt|prinCountry|SelfSelect|SignedName|SignedDate|noLobbying|income|expenses|expensesMethod|area_code|issues|agencies|lobbyists|foreignEntIssues|updatedClientAddr|updatedClientCity|updatedClientState|updatedClientZip|updatedClientZipExt|updatedClientCountry|updatedPrinClientCity|updatedPrinClientState|updatedPrinClientZip|updatedPrinClientZipExt|updatedPrinClientCountry|foreignEntities|inactive_lobbyists|affiliatedOrgs|affiliatedOrgUrl|inactive_ali_codes
2014 |Q2 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |7/21/2014 11:58:00 AM |||21610000.00 |C |HOM|ISSUE: H.R. 624, Cyber Intelligence Sharing and Protection Act (CISPA)  H.R. 756, Cyber-Security Enhancement Act of 2013  H.R. 888, General Duty Clarification Act of 2013  H.R. 1163, Federal Information Security Amendments Act of 2013 (FISMA)   H.R. 2719, Transportation Security Acquisition Reform Act, including provisions relating to procurement policy  H.R. 2952, Critical Infrastructure Research and Development Advancement (CIRDA) Act of 2013  H.R. 3696, National Cybersecurity and Critical Infrastructure Protection Act of 2013  H.R. 4007, Chemical Facility Anti-Terrorism Standards Program Authorization and Accountability Act of 2014  H.R. 4660 / S. 2437, Commerce, Justice, Science, and Related Agencies Appropriations Act, 2015, including provisions relating the national strategy for trusted identities in cyberspace program H.R. 4903 / S. 2534, Department of Homeland Security Appropriations Act, 2015, including provisions relating to funding the Chemical Facility Anti-Terrorism Standards (CFATS) personnel surety program S. 884, Deter Cyber Theft Act   S. 1353, Cybersecurity Act of 2013  S. 1638, Cybersecurity Public Awareness Act of 2013  S. 2354, DHS Cybersecurity Workforce Recruitment and Retention Act of 2014 S. 2384, Deter Cyber Theft Act of 2014  S. 2410, Carl Levin National Defense Authorization Act for Fiscal Year 2015 S. 2519, National Cybersecurity and Communications Integration Center Act of 2014  S. 2521, Federal Information Security Modernization Act of 2014   Draft legislation relating to Cybersecurity Information Sharing Act of 2014  General Services Administration (GSA) request for information, Joint Working Group on Improving Cybersecurity and Resilience Through Acquisition (78 Fed. Reg. 27,966-27,968, May 13, 2013)   Various issues relating to National Defense Authorization Act for Fiscal Year 2014 (P.L. 113-66), including provisions relating to Senate Amendment 2324, requiring operationally critical contractors to report to the Department of Defense on network/system penetrations; Consolidated Appropriations Act, 2014 (P.L. 113-76), including provisions relating to Sec. 515; Executive Order 13636, Improving Critical Infrastructure Cybersecurity, issues relating to framework for improving critical infrastructure cybersecurity and the accompanying voluntary program; Executive Order 13650, Improving Chemical Facility Safety and Security, issues relating to implementation; National Strategy for Trusted Identities in Cyberspace (NSTIC) program; National Institute of Standards and Technologys (NIST) Cybersecurity Framework |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES, General Services Administration (GSA), Homeland Security - Dept of  (DHS), U.S. Customs & Border Protection, Transportation Security Administration (TSA), Health & Human Services - Dept of  (HHS), Defense - Dept of  (DOD), Office of Management & Budget (OMB), Commerce - Dept of  (DOC), Natl Institute of Standards & Technology (NIST), White House Office, Securities & Exchange Commission (SEC), Federal Bureau of Investigation (FBI)|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Bradley  Hayes ; Lobbyist name: Justin  Lumadue ; Lobbyist name: Daniel  Mahoney ; Lobbyist name: David  Brinton ; Lobbyist name: Nicholas  Andrews ; Lobbyist name: Christina  Atchley ; Lobbyist name: Martin  Regalia ; Lobbyist name: Christian  Zur ; Lobbyist name: Ann  Beauchesne ; Lobbyist name: Adam  Salerno ; Lobbyist name: Matthew  Eggers ||||||||||||||Name: Lisa  Atkins ; Name: Ron  Somers ; Name:  ; Name:  ||https://www.uschamber.com/members/associations/association-committee-100-c100; http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
2014 |Q2 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |7/21/2014 11:58:00 AM |||21610000.00 |C |IMM|ISSUE: H.R. 15, Border Security, Economic Opportunity, and Immigration Modernization Act  H.R. 242, Legal Agricultural Workforce Act   H.R. 300 / S. 266, Visa Waiver for Israel Act of 2013  H.R. 459, STEM Visa Act of 2013  H.R. 478, E-Verify Modernization Act of 2013  H.R. 490 / S. 223, Visa Waiver Program Enhanced Security and Reform Act  H.R. 502, Electronic Employment Eligibility Verification and Illegal Immigration Control Act  H.R. 519, Uniting American Families Act of 2013  H.R. 547, Border Security and Responsibility Act of 2013  H.R. 548, Border Infrastructure and Jobs Act of 2013  H.R. 583, Putting Our Resources Toward Security (PORTS) Act   H.R. 633 / S. 293, Fairness for High-Skilled Immigrants Act of 2013  H.R. 692, Protecting Department of Homeland Security Personnel Act of 2013  H.R. 707, Short Term Retention for Agricultural Workers Act of 2013  H.R. 714 / S. 310, Startup Act 3.0  H.R. 798, Workforce Investment Act of 2013   H.R. 803, SKILLS Act  H.R. 830, Secure America through Verification and Enforcement (SAVE) Act of 2013  H.R. 938, United States-Israel Strategic Partnership Act of 2013  H.R. 1108 / S. 178, Cross-Border Trade Enhancement Act of 2013  H.R. 1227, Stopping Trained in America Ph.D.s from Leaving the Economy (STAPLE) Act of 2013   H.R. 1354, Jobs Originated through Launching Travel Act of 2013  H.R. 1417, Border Security Results Act of 2013   H.R. 1444, H-2A Improvement Act   H.R. 1562, Family Farm Relief Act of 2013   H.R. 1596, American Jobs in American Forests Act of 2013   H.R. 1772, Legal Workforce Act  H.R. 1773, Agricultural Guestworker Act  H.R. 2131, SKILLS Visa Act  H.R. 2278, SAFE Act  H.R. 2752, To amend the Internal Revenue Code of 1986 to exclude seasonal workers from the applicable large employer determination for purposes of employer shared responsibility regarding health coverage  H.R. 2765, Save Our Seasons Act of 2013  H.R. 2872, Border Enforcement, Security, and Technology (BEST) Act of 2013  H.R. 3000, Rural Economy Vital Investment Visa Encouragement (REVIVE) Act of 2013 H.R. 3141, Biometric Exit Improvement Act of 2013   H.R. 3344, Fraudulent Overseas Recruitment and Trafficking Elimination Act of 2013  H.R. 4178, American Entrepreneurship and Investment Act of 2014  H.R. 4238, To amend the Immigration and Nationality Act to provide for requirements for employers of H-2B nonimmigrants, and for other purposes  H.R. 4303, Border Enforcement Accountability, Oversight, and Community Engagement Act of 2014   H.R. 4450, Travel Promotion, Enhancement, and Modernization Act of 2014 S. 1, Immigration Reform that Works for Americas Future Act  S. 169, I-Squared Act of 2013  S. 189, Startup Visa Act of 2013  S. 202, Accountability Through Electronic Verification Act  S. 292, Dairy and Sheep H-2A Act  S. 296, Uniting American Families Act of 2013  S. 300, A bill to prohibit the implementation of any program that grants temporary legal status to, or adjusts the status of, any individual who is unlawfully present in the United States until the Secretary of Homeland Security certifies that the US-VISIT system has been fully implemented at every land, sea, and air port of entry  S. 303, STEM Jobs Act of 2013  S. 462, United States-Israel Strategic Partnership Act of 2013  S. 478, A bill to clarify that the revocation of an alien's visa or other documentation is not subject to judicial review S. 518, H2O Visa for Seafood Processing Act   S. 600, H-1B and L-1 Visa Reform Act of 2013  S. 703, A bill to amend the Immigration and Nationality Act to provide for the eligibility of the Hong Kong Special Administration Region for designation for participation in the visa waiver program for certain visitors to the United States  S. 744, Border Security, Economic Opportunity, and Immigration Modernization Act  S. 1812, Emergency Port of Entry Personnel and Infrastructure Funding Act of 2013   Various issues relating to the implementation of Consolidated and Further Continuing Appropriations Act for Fiscal Year 2013 (P.L. 113-6); H1-B Visa Program; H2-B Visa Program; L-1B Visa Program; E-Verify Program; private-public partnerships with the Department of Homeland Security at land border ports of entry; STEM visa reform; nonimmigrant workers in temporary or seasonal nonagricultural employment; Customs and Border Protection staffing at U.S. ports of entry; border security; immigration reform; guest worker programs; legalization concepts; visa reform; customs trade facilitation and enforcement |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES, Small Business Adminstration (SBA), Office of Management & Budget (OMB), Homeland Security - Dept of  (DHS), State - Dept of (DOS), Commerce - Dept of  (DOC), Labor - Dept of (DOL), White House Office|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Justin  Lumadue ; Lobbyist name: Jeffrey  Lungren ; Lobbyist name: Daniel  Mahoney ; Lobbyist name: David  Brinton ; Lobbyist name: Nicholas  Andrews ; Lobbyist name: Christina  Atchley ; Lobbyist name: Benjamin  Taylor ; Lobbyist name: Cholly  Smith ; Lobbyist name: Margaret  Sheely ; Lobbyist name: Geoffrey  O'Hara ; Lobbyist name: Stephen  McAllister ; Lobbyist name: Zachary  Hutchins ; Lobbyist name: Moore  Hallmark ; Lobbyist name: Robert  Purser ; Lobbyist name: Monique  Thierry ; Lobbyist name: John  Gonzales ; Lobbyist name: Douglas  Loon ; Lobbyist name: Christopher  Eyler ; Lobbyist name: Dick  Castner ; Lobbyist name: Jennings  Imel ; Lobbyist name: Clark  Thomason , Covered Position: Legis. Corr. to Sen. Wicker (Jan. 2008-Aug. 2010) ; Lobbyist name: Clark  Thomason , Covered Position: Sys. Adm. / Off. Mgr. to Rep. Wicker (Jan. 2007-Jan. 2008) ; Lobbyist name: Clark  Thomason , Covered Position: Intern to Rep. Norwood (Oct. 2006-Jan. 2007) ; Lobbyist name: Martin  Regalia ; Lobbyist name: Giovanni  Coratolo ; Lobbyist name: Randel  Johnson ; Lobbyist name: Amy  Nice ; Lobbyist name: Lisa  Atkins ; Lobbyist name: James  Plunkett ; Lobbyist name: Marc  Freedman ; Lobbyist name: Jon  Baselice , Covered Position: Legis. Asst. to Sen. Rubio (May 2011-May 2014) ; Lobbyist name: Jon  Baselice , Covered Position: Legis. Corr. to Sen. Rubio (Jan. 2011-May 2011) ||||||||||||||Name: Lisa  Atkins ; Name: Ron  Somers ; Name:  ; Name:  ||https://www.uschamber.com/members/associations/association-committee-100-c100; http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
2014 |Q2 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |7/21/2014 11:58:00 AM |||21610000.00 |C |IND|ISSUE: H.R. 279, To amend the Act of June 18, 1934, to reaffirm the authority of the Secretary of the Interior to take land into trust for Indian tribes, and for other purposes H.R. 409 / S. 165, Indian Trust Asset Reform Act H.R. 1226 / S. 1477, Tribal Labor Sovereignty Act of 2013  H.R. 1548, Native American Energy Act  H.R. 3043 / S. 1507, Tribal General Welfare Exclusion Act of 2013  S. 2132, Indian Tribal Energy Development and Self-Determination Act Amendments of 2014  S. 2188,  A bill to amend the Act of June 18, 1934, to reaffirm the authority of the Secretary of the Interior to take land into trust for Indian tribes   Various issues relating to the Native American Housing Assistance and Self Determination Act of 1996, (P.L. 104-330); Carcieri v. Salazar, 555 U.S. 379 (2009); Salazar v. Ramah Navajo Chapter, 132 U.S. 995 (2012); Salazar v. Patchak, 567 U.S. (2012); Cobell v. Salazar; Bureau of Indian Education (BIE); Indian Health Services (IHS); promotion of energy development on Native American lands; Native American taxation; contract support costs |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES, Treasury - Dept of|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Daniel  Mahoney ; Lobbyist name: David  Brinton ; Lobbyist name: Nicholas  Andrews ; Lobbyist name: Christina  Atchley ||||||||||||||Name: Lisa  Atkins ; Name: Ron  Somers ; Name:  ; Name:  ||https://www.uschamber.com/members/associations/association-committee-100-c100; http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
2014 |Q2 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |7/21/2014 11:58:00 AM |||21610000.00 |C |INS|ISSUE: H.R. 508, Terrorism Risk Insurance Act of 2002 Reauthorization Act of 2013  H.R. 1945, Fostering Resilience to Terrorism Act of 2013 H.R. 2146 / S. 2244, Terrorism Risk Insurance Program Reauthorization Act of 2013  H.R. 3370 / S. 1610, Homeowner Flood Insurance Affordability Act of 2013  H.R. 4871, TRIA Reform Act of 2014 S. 1926, A bill to delay the implementation of certain provisions of the Biggert-Waters Flood Insurance Reform Act of 2012 and to reform the National Association of Registered Agents and Brokers, and for other purposes   Various issues relating to the Terrorism Risk Insurance Program; National Flood Insurance Program  |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Justin  Lumadue ; Lobbyist name: Daniel  Mahoney ; Lobbyist name: David  Brinton ; Lobbyist name: Nicholas  Andrews ; Lobbyist name: Christina  Atchley ; Lobbyist name: Benjamin  Taylor ; Lobbyist name: Cholly  Smith ; Lobbyist name: Margaret  Sheely ; Lobbyist name: Geoffrey  O'Hara ; Lobbyist name: Stephen  McAllister ; Lobbyist name: Zachary  Hutchins ; Lobbyist name: Moore  Hallmark ; Lobbyist name: Robert  Purser ; Lobbyist name: Clark  Thomason , Covered Position: Legis. Corr. to Sen. Wicker (Jan. 2008-Aug. 2010) ; Lobbyist name: Clark  Thomason , Covered Position: Sys. Adm. / Off. Mgr. to Rep. Wicker (Jan. 2007-Jan. 2008) ; Lobbyist name: Clark  Thomason , Covered Position: Intern to Rep. Norwood (Oct. 2006-Jan. 2007) ; Lobbyist name: Dick  Castner ; Lobbyist name: Jennings  Imel ||||||||||||||Name: Lisa  Atkins ; Name: Ron  Somers ; Name:  ; Name:  ||https://www.uschamber.com/members/associations/association-committee-100-c100; http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
2014 |Q2 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |7/21/2014 11:58:00 AM |||21610000.00 |C |LAW|ISSUE: H.R. 3331 / S. 1465, Incorporation Transparency and Law Enforcement Assistance Act |U.S. SENATE, Treasury - Dept of|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Thomas  Quaadman ; Lobbyist name: Alice  Joe ; Lobbyist name: Brian  O'Shea ||||||||||||||Name: Lisa  Atkins ; Name: Ron  Somers ; Name:  ; Name:  ||https://www.uschamber.com/members/associations/association-committee-100-c100; http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
2014 |Q2 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |7/21/2014 11:58:00 AM |||21610000.00 |C |LBR|"ISSUE: H.R. 337 / S. 84 / S. 2199, Paycheck Fairness Act  H.R. 803, Workforce Innovation and Opportunity Act H.R. 1010 / S. 460, Fair Minimum Wage Act of 2013   H.R. 1120, Preventing Greater Uncertainty in Labor-Management Relations Act  H.R. 1226, Tribal Labor Sovereignty Act of 2013   H.R. 1406, Working Families Flexibility Act of 2013  H.R. 1982, Medicare Secondary Payer and Workers Compensation Settlement Agreements Act of 2013  H.R. 2347 / S. 1166, Representation Fairness Restoration Act   H.R. 3344, Fraudulent Overseas Recruitment and Trafficking Elimination Act of 2013 H.R. 3485 / S. 1712, Employee Rights Act  H.R. 3633, Protecting Health Care Providers from Increased Administrative Burdens Act H.R. 4019, Small Business Investment Act of 2014   H.R. 4320 / S. 2178, Workforce Democracy and Fairness Act H.R. 4321, Employee Privacy Protection Act H.R. 4586, Fraudulent Overseas Recruitment and Trafficking Elimination Act of 2014 H.R. 4959, EEOC Transparency and Accountability Act S. 1188, Forty Hours Is Full Time Act of 2013  S. 1498, Small Business Tax Fairness Act S. 1626, Family Friendly and Workplace Flexibility Act of 2013   S. 1737 / S. 2223, Minimum Wage Fairness Act   Fiscal Year 2015 Labor, Health and Human Services, Education, and Related Agencies Appropriations Act, including provisions relating to funding of the Department of Labor and the National Labor Relations Board  White House Memorandum to Examine Overtime Regulations: Exempt vs. Non-exempt employees  DOL RIN 1205-AB58 (H2B Temporary Workers): Errors and omissions in cost and benefit analysis and in analysis of impacts on small entities    DOL RIN 1210-AB32 (EBSA Definition of ""Fiduciary""): Errors and omissions in cost impact analysis  DOL RIN 1218-AB70 (Occupational Exposure to Crystalline Silica): Estimated costs and benefits of the proposed regulation and alternatives; identified errors and omissions in OSHA economic impact estimates   NLRB RIN 3142-AA08: Errors and omissions in economic impact analysis of proposed rule regarding representation election case procedures   OSHA docket 2013-0023; RIN 1218-AC49 (Improve Tracking of Workplace Injuries & Illness): Incompleteness or inaccuracy of cost impact analyses, lack of quantified benefit analysis, and need for empirical data sources on which to base costs and benefits  Proposed OSHA regulation to reduce the exposure limit on respirable silica and impose other requirements (78 Fed. Reg. 56,274, September 12, 2013)    Proposed OSHA regulation to require employers to submit injury and illness records electronically that will then be posted on the internet (78 Fed. Reg. 67,354, November 8, 2013)   Final regulation related to a posting of labor rights (76 Fed. Reg. 54,006, August 30, 2011)   Proposed Regulation related to the advice exemption under section 203 of the LMRDA (76 Fed. Reg. 36,178, June 21, 2011)    Proposed Regulation related to election process by the NLRB (76 Fed. Reg. 36,812, June 22, 2011)   Final Regulation related to election process by the NLRB (76 Fed. Reg. 80,138, December 22, 2011)   Proposed regulation regarding recording and reporting of musculoskeletal disorders  (75 Fed. Reg. 4,728, January 29, 2010) and reopening of comment period (76 Fed. Reg. 28,383, May 17, 2011)   Proposed information collection request for survey on worker classification  (78 Fed. Reg. 67,196, November 8, 2013)   Proposed regulation regarding respirable coal dust (75 Fed. Reg. 64,412, October 19, 2010)  Proposed OSHA regulation updating industry codes from SIC to NAICS (76 Fed. Reg. 36,414, June 22, 2011)     Proposed regulation regarding the companionship exemption from the Fair Labor Standards Act (76 Fed. Reg. 81,190, December 27, 2011)     Nomination of members and general counsel of the National Labor Relations Board   Various issues relating to Executive Order 13658, Establishing a Minimum Wage for Contractors, proposal to raise the minimum wage for government contractors; issues relating to National Labor Relations Board, including legislation and oversight, decisions and regulatory agenda, jurisdiction and the preemption of conflicting state actions, potential use of electronic voting, ambush elections regulations, implementation and oversight of the National Labor Relations Act (P.L. 74-198); determining whether a collective bargaining unit is appropriate, including legislation involving the NLRBs Specialty Healthcare (357 No. 83) decision; issues relating to the DOL, including regulatory agenda, persuader regulation, new overtime eligibility regulations, silica exposure limit regulations, implementation of a letter of interpretation allowing unions to accompany OSHA inspectors on walk-around inspections at non-union employer worksites; United Nations Convention on Rights for Persons with Disabilities; spending of H-1B visa fees; minimum wage, including indexing; unemployment insurance; gender-based workplace discrimination; 40 hour work week "|U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES, Office of Management & Budget (OMB), Labor - Dept of (DOL), Natl Labor Relations Board (NLRB), Small Business Adminstration (SBA), Executive Office of the President (EOP)|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Allison  Dembeck ; Lobbyist name: Scott  Eckart ; Lobbyist name: Daniel  Mahoney ; Lobbyist name: David  Brinton ; Lobbyist name: Nicholas  Andrews ; Lobbyist name: Martin  Regalia ; Lobbyist name: Ronald  Bird ; Lobbyist name: Giovanni  Coratolo ; Lobbyist name: Michael  Billet ; Lobbyist name: Marc  Freedman ; Lobbyist name: James  Plunkett ; Lobbyist name: Randel  Johnson ||||||||||||||Name: Lisa  Atkins ; Name: Ron  Somers ; Name:  ; Name:  ||https://www.uschamber.com/members/associations/association-committee-100-c100; http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
2014 |Q2 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |7/21/2014 11:58:00 AM |||21610000.00 |C |MAR|ISSUE: Various issues relating to the United Nations Convention on the Law of the Sea |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Jeffrey  Lungren ; Lobbyist name: Christina  Atchley ||||||||||||||Name: Lisa  Atkins ; Name: Ron  Somers ; Name:  ; Name:  ||https://www.uschamber.com/members/associations/association-committee-100-c100; http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
2014 |Q2 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |7/21/2014 11:58:00 AM |||21610000.00 |C |NAT|ISSUE: H.R. 687, Southeast Arizona Land Exchange and Conservation Act of 2013  H.R. 761, National Strategic and Critical Minerals Production Act of 2013 H.R. 2218, Coal Residuals Reuse and Management Act of 2013  H.R. 3189, Water Rights Protection Act  H.R. 4315, 21st Century Endangered Species Transparency Act H.R. 4316, Endangered Species Recovery Transparency Act  H.R. 4317, State, Tribal, and Local Species Transparency and Recovery Act  H.R. 4318, Endangered Species Litigation Reasonableness Act  H.R. 4795, Promoting New Manufacturing Act S. 19, A bill to amend the Endangered Species Act of 1973 to establish a procedure for approval of certain settlements   Various issues relating to Endangered Species Act (P.L. 93-205); environment and energy policy; mining policy |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES, Interior - Dept of  (DOI)|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: William  Kovacs ; Lobbyist name: Keith  Holman ; Lobbyist name: Matthew  Hite ; Lobbyist name: Mary  Martin ||||||||||||||Name: Lisa  Atkins ; Name: Ron  Somers ; Name:  ; Name:  ||https://www.uschamber.com/members/associations/association-committee-100-c100; http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
2014 |Q2 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |7/21/2014 11:58:00 AM |||21610000.00 |C |RET|ISSUE: S. 1970, Retirement Security Act of 2014   S. 2511, A bill to amend the Employee Retirement Income Security Act of 1974 to clarify the definition of substantial cessation of operations  Regulations issued by the Department of Labor under ERISA section 408(b)(2) pertaining to plan fee disclosures (79 Fed. Reg. 13,949-13,962, March 12, 2014)  Various issues relating to potential changes to the definition of a fiduciary under the Employee Retirement Income Security Act (P.L. 93-604); Pension Benefit Guaranty Corporation: comprehensive reform, opposition to premium increases, enforcement activity pertaining to ERISA section 4062(e) (the substantial cessation of operations); comprehensive funding reform for multiemployer pension plans |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES, Labor - Dept of (DOL), Pension Benefit Guaranty Corporation (PBGC), Treasury - Dept of|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Aliya  Wong ; Lobbyist name: Randel  Johnson ||||||||||||||Name: Lisa  Atkins ; Name: Ron  Somers ; Name:  ; Name:  ||https://www.uschamber.com/members/associations/association-committee-100-c100; http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
2014 |Q2 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |7/21/2014 11:58:00 AM |||21610000.00 |C |SCI|ISSUE: Various issues relating to Genetically Modified Organisms (GMOs); Environment Protection Agency science, research, and development |U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: William  Kovacs ; Lobbyist name: Matthew  Hite ||||||||||||||Name: Lisa  Atkins ; Name: Ron  Somers ; Name:  ; Name:  ||https://www.uschamber.com/members/associations/association-committee-100-c100; http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
2014 |Q2 |||Chamber of Commerce of the U.S.A. |Chamber of Commerce of the U.S.A. |N |38756-12 |318860000 |||1615 H STREET, NW |WASHINGTON |DC |20062 |USA ||||||Y |Ryan Meyers |7/21/2014 11:58:00 AM |||21610000.00 |C |SMB|ISSUE: Various issues relating to the effectiveness and mission of the office of the Small Business Administration Ombudsman |U.S. SENATE, U.S. HOUSE OF REPRESENTATIVES|Lobbyist name: Thomas  Donohue ; Lobbyist name: R. Bruce  Josten ; Lobbyist name: John  Howard ; Lobbyist name: Ronald  Eidshaug ; Lobbyist name: Martin  Regalia ; Lobbyist name: Giovanni  Coratolo ||||||||||||||Name: Lisa  Atkins ; Name: Ron  Somers ; Name:  ; Name:  ||https://www.uschamber.com/members/associations/association-committee-100-c100; http://www.theglobalipcenter.com/wp-content/uploads/2013/01/CACP-Membership-List-3.1.12.pdf |
